,spx_close,spx_50dma,spx_above_50dma,vix,turbulence,warning_threshold,extreme_threshold,regime,divergence,days_elevated,vix_override,hyg_ief_ratio,hyg_ief_slope,contagion,dispersion,dispersion_pctile,turbulence_rolling,desensitisation_gap
2023-01-17,523.7710098481989,545.1995146137784,False,36.07378156219087,8.817761657742842,22.653255214569818,48.14315763152147,NORMAL,False,0.0,False,0.5433091706379636,-0.000869198151866276,True,0.006633420232639294,35.140562248995984,8.410372931879518,0.4073887258633242
2023-01-18,525.4030789565935,544.2726144097576,False,36.9396586195087,3.7002334133808152,22.633167247570018,48.12322880199139,NORMAL,False,0.0,False,0.5470112922187427,-0.0004906006957953783,True,0.005574469141400263,17.835671342685373,3.160546826002276,0.5396865873785393
2023-01-19,528.4673190507923,543.3093214469155,False,37.7148284309011,8.319189027616632,22.613079280570215,48.10329997246136,NORMAL,False,0.0,False,0.5428795042032029,-0.0001672487631767057,True,0.006008600384183924,24.8,7.7826007405670765,0.5365882870495557
2023-01-20,531.4770359053296,542.5480906639118,False,39.117489050788464,12.616162999293422,22.592991313570426,48.083371142931334,NORMAL,False,0.0,False,0.5479817322683306,1.7260361183061213e-05,False,0.007973020086042119,57.28542914171657,11.214953713359618,1.4012092859338043
2023-01-23,533.1983748647783,541.8186589666271,False,38.23958783700667,5.16771050102977,22.572903346570623,48.063442313401254,NORMAL,False,0.0,False,0.547980926510784,0.00025251777580626185,False,0.005911913943595885,22.31075697211155,6.084102370966481,-0.9163918699367111
2023-01-24,539.3855240181143,541.2719947443977,False,38.788912228789584,4.7936050263233945,22.55281537957083,48.04351348387123,NORMAL,False,0.0,False,0.5454801715341954,0.0005563703625591555,False,0.008149741808354205,60.039761431411534,5.047311929220944,-0.2537069028975498
2023-01-25,543.0370632042058,540.7262806560776,True,39.708411654434904,3.2322475542180484,22.53272741257103,48.02358465434121,NORMAL,False,0.0,False,0.5509161771191028,0.0008135357149138024,False,0.003808917452105337,2.976190476190476,3.635888990883362,-0.4036414366653136
2023-01-26,547.424401600001,540.3126251453447,True,38.920208598115835,11.533663451873542,22.512639445571228,48.003655824811126,NORMAL,False,0.0,False,0.5490587118356083,0.001031836609955103,False,0.00704010896424889,43.16831683168317,11.49874894612749,0.034914505746051816
2023-01-27,551.9825324340906,539.9482299294325,True,39.247062154888255,22.121805484086533,22.49255147857144,47.9837269952811,NORMAL,True,1.0,False,0.5426514018804236,0.001266917333584069,False,0.01161961790359099,93.2806324110672,19.614584761089237,2.507220722997296
2023-01-30,556.1486960685937,539.7531220392648,True,38.00491649788725,10.974854894449326,22.472463511571636,47.96379816575107,NORMAL,False,0.0,False,0.5395691778207146,0.0014635206691343521,False,0.00533311231084039,14.595660749506903,8.305554131330673,2.6693007631186525
2023-01-31,556.1322315128772,539.602618487557,True,38.40251228741806,6.684429337544011,22.452375544571847,47.94386933622099,NORMAL,False,0.0,False,0.5378136280567279,0.0017704393931595509,False,0.00639719837368199,31.496062992125985,6.2125253226432156,0.4719040149007956
2023-02-01,555.1005689916627,539.4678626214808,True,37.50993676384931,18.31339472369679,22.432287577572044,47.92394050669097,NORMAL,False,0.0,False,0.5234149396700323,0.0017697969156545551,False,0.013046691465380972,96.46365422396856,14.819722724253607,3.4936719994431815
2023-02-02,556.2014084282091,539.4204015604995,True,38.2588572646776,4.317054180475296,22.41219961057224,47.904011677160945,NORMAL,False,0.0,False,0.5256260326320544,0.0013768015068886478,False,0.004606993942411463,6.862745098039216,4.319758356478226,-0.0027041760029300477
2023-02-03,561.6843732658726,539.441336362932,True,37.31800038342321,10.254370272818715,22.392111643572452,47.884082847630864,NORMAL,False,0.0,False,0.522496215947835,0.0009835446124336826,False,0.006214776663190869,29.158512720156555,8.144511584658984,2.109858688159731
2023-02-06,555.6305995482957,539.4124327092027,True,40.638845096781964,14.35915509596126,22.37202367657265,47.8641540181009,NORMAL,False,0.0,True,0.5090700289664556,0.00040954488643333696,False,0.01124023467326018,90.625,13.330058578596299,1.0290965173649607
2023-02-07,551.0161436393078,539.3402452625637,True,41.44489952791193,6.990973674905146,22.35193570957286,47.84422518857076,NORMAL,False,0.0,True,0.5117068702904302,-0.0003564830038779075,True,0.006421101528192165,31.968810916179336,7.134401091252085,-0.14342741634693912
2023-02-08,552.5512789465754,539.3942333918015,True,41.65727725692104,8.475848370432267,22.344070556880634,47.82429635904073,NORMAL,False,0.0,True,0.5225016359207522,-0.0009987825516393517,True,0.007888607674084048,56.22568093385214,9.68532464399408,-1.2094762735618136
2023-02-09,558.0500612965311,539.6155960280233,True,40.03449013031543,6.834049835914388,22.33620540418841,47.804367529510706,NORMAL,False,0.0,True,0.5297660217862067,-0.0014182804284519038,True,0.008681707658365748,66.99029126213593,6.497332487827792,0.33671734808659615
2023-02-10,552.1167170424894,539.6696558999142,True,37.67936677655503,7.142908284739349,22.32834025149619,47.78443869998068,NORMAL,False,0.0,False,0.5212649814282416,-0.0015791909712366548,True,0.0072683814175121195,46.70542635658915,6.450657214208807,0.692251070530542
2023-02-13,549.3030276300832,539.5490885561178,True,38.55068103314699,5.337471050339267,22.320475098803964,47.76450987045066,NORMAL,False,0.0,False,0.5254898430202624,-0.001748219076840612,True,0.0057882765918257015,21.08317214700193,5.655015223223258,-0.3175441728839914
2023-02-14,552.4236583467427,539.3469282862554,True,40.66868519131479,13.65685940400063,22.312609946111742,47.744581040920636,NORMAL,False,0.0,True,0.5152695433223814,-0.0018093774128523743,True,0.010675873760480655,87.83783783783784,16.602378700225806,-2.945519296225177
2023-02-15,550.2261518199207,539.237823798125,True,38.561358848310746,7.730311138222037,22.304744793419516,47.7246522113905,NORMAL,False,0.0,False,0.5179277366035202,-0.0019389736692235404,True,0.006203605835116163,28.709055876685934,6.218302622427968,1.5120085157940686
2023-02-16,544.4251173227909,539.0888823810667,True,39.971245311616315,10.50064770691126,22.296879640727294,47.704723381860475,NORMAL,False,0.0,False,0.52294255337433,-0.0019299763314825549,True,0.007731947156390202,54.230769230769226,11.281041605272843,-0.7803938983615843
2023-02-17,544.4997991574019,538.9461037309425,True,39.273561836999214,10.772387946329879,22.289014488035072,47.684794552330445,NORMAL,False,0.0,False,0.5250829745327505,-0.0018708428422005942,True,0.007208158663322852,46.257197696737045,9.465137984306864,1.3072499620230147
2023-02-20,543.3737585719294,538.8211045020499,True,39.224097869570095,5.563503440751652,22.281149335342846,47.66486572280042,NORMAL,False,0.0,False,0.5287777753827791,-0.001670590034846892,True,0.005367323307593906,14.75095785440613,5.672799841074092,-0.1092964003224397
2023-02-21,539.9800955275607,538.7017320912342,True,40.551684720623264,15.558583250124292,22.273284182650627,47.6449368932704,NORMAL,False,0.0,True,0.5282335884896163,-0.001383132858535877,True,0.010731549656855563,87.95411089866157,13.387958651245045,2.1706245988792467
2023-02-22,539.8078178375735,538.6220099368255,True,38.27417163878293,8.346232636613419,22.2654190299584,47.625008063740374,NORMAL,False,0.0,False,0.5318566553012277,-0.0011140584666026407,True,0.005757444688224677,20.801526717557252,6.221922417199394,2.124310219414024
2023-02-23,540.0560738959297,538.6010175675067,True,40.48956425459317,3.519125428803977,22.257553877266176,47.60507923421024,NORMAL,False,0.0,True,0.530085311409564,-0.000681459598885321,True,0.0038465107899832347,3.2380952380952377,3.078287595564594,0.44083783323938297
2023-02-24,543.5924293849105,538.6631004651541,True,41.141968620675165,15.068057933841802,22.24968872457395,47.58515040468021,NORMAL,False,0.0,True,0.5279274053730678,-0.00027483310805465126,True,0.009520606617916025,77.56653992395437,14.294464154034673,0.7735937798071291
2023-02-27,547.3347888873487,538.7226408223162,True,41.56545285618748,15.736260607105384,22.241823571881735,47.56522157515019,NORMAL,False,0.0,True,0.5415071731800676,2.8329530971343038e-05,False,0.011688275190076529,93.54838709677419,14.347637300907788,1.388623306197596
2023-02-28,550.5213182245766,538.7206071065768,True,40.55546885700373,13.667477000027267,22.23395841918951,47.54529274562016,NORMAL,False,0.0,True,0.5435958635847331,0.0004989635054062226,False,0.005490113479682335,15.719696969696969,11.937193240713077,1.7302837593141902
2023-03-01,547.559005414908,538.615140850843,True,42.19276759665889,7.3409638978394085,22.226093266497283,47.525363916090136,NORMAL,False,0.0,True,0.5416264431295134,0.0009688024286578087,False,0.006328639777246137,31.379962192816635,6.496941918822745,0.8440219790166639
2023-03-02,548.1501428776093,538.680318033485,True,41.69452450669067,16.171946876613944,22.218228113805058,47.50543508656011,NORMAL,False,0.0,True,0.5357739447221787,0.0011744639715892487,False,0.00865973409008223,66.60377358490565,15.026776021088073,1.1451708555258708
2023-03-03,552.2332687079388,538.9510498660962,True,37.91821591555937,13.147680873457125,22.210362961112832,47.485506257029975,NORMAL,False,0.0,False,0.5364166273009875,0.0013040446690651575,False,0.0066570667830970825,36.53483992467043,12.359393871708493,0.7882870017486319
2023-03-06,559.1216740520307,539.4029299927777,True,35.6371977208434,14.29040828158591,22.202497808420617,47.46557742749995,NORMAL,False,0.0,False,0.5336029863242311,0.0013781283698858122,False,0.007731874855174834,54.3233082706767,11.939189214131476,2.3512190674544335
2023-03-07,550.7860784228458,539.7815631317113,True,34.31389724624234,11.664054805298745,22.19463265572839,47.44564859796993,NORMAL,False,0.0,False,0.5302616508610067,0.0011790918241849292,False,0.009173518593696982,74.29643527204503,11.736763081854605,-0.07270827655585954
2023-03-08,554.3253205347066,540.2320998948802,True,35.83597457593627,5.118455489760413,22.190991297146297,47.425719768439905,NORMAL,False,0.0,False,0.5330787621618878,0.0009370645862183718,False,0.00795988390405047,57.67790262172284,5.241542087115115,-0.1230865973547024
2023-03-09,554.58951706716,540.6906094454299,True,36.29361297752106,8.829856721229104,22.187349938564203,47.40579093890988,NORMAL,False,0.0,False,0.5315477739583141,0.0008778235375844071,False,0.0051137538822369185,11.214953271028037,8.1630672834005,0.666789437828605
2023-03-10,558.0954892557154,541.3158036743986,True,36.870248470416996,7.279170172031455,22.18370857998211,47.38586210937985,NORMAL,False,0.0,False,0.5415909811123569,0.0008955066053597457,False,0.00800890469935223,58.582089552238806,7.477896205347107,-0.1987260333156513
2023-03-13,560.0598607537613,542.0404027123614,True,35.5088874112305,5.9711594337159895,22.18006722140002,47.36593327984983,NORMAL,False,0.0,False,0.5417933095282881,0.000919757781454884,False,0.00562571624778981,18.994413407821227,6.17287898148662,-0.2017195477706304
2023-03-14,560.3977223731566,542.8376122374008,True,34.969935121930185,9.339778530085692,22.176425862817926,47.34600445031969,NORMAL,False,0.0,False,0.5459097428241271,0.0009830422913597186,False,0.0077389970859563575,54.832713754646846,8.961818433540357,0.37796009654533513
2023-03-15,558.4567270534828,543.7248457181619,True,34.44237595893747,3.740719607001728,22.172784504235832,47.326075620789666,NORMAL,False,0.0,False,0.5458639635944283,0.0009192433470911618,False,0.004838542334995452,8.719851576994433,4.510553825805413,-0.7698342188036853
2023-03-16,552.6042884869972,544.4887428470843,True,35.64730729628845,13.37994716086442,22.169143145653738,47.30614679125964,NORMAL,False,0.0,False,0.5464329135566542,0.0008506863987144456,False,0.0068540727308013605,40.0,11.888496256840236,1.491450904024184
2023-03-17,553.2229802900721,545.2815058291047,True,35.19003661782234,8.193463790519933,22.165501787071644,47.28621796172962,NORMAL,False,0.0,False,0.5405745185945462,0.0008274292604786935,False,0.0064510427910174995,32.53234750462107,8.666524048727,-0.47306025820706665
2023-03-20,544.8108077543912,545.811427665071,False,37.905650108756674,19.473363217935976,22.161860428489554,47.266289132199596,NORMAL,False,0.0,False,0.5415357077339606,0.0007189530392971737,False,0.007790613011688044,55.904059040590404,20.524008705342453,-1.0506454874064772
2023-03-21,529.6649995765305,545.9910586849727,False,38.475416952175415,20.282074404136523,22.15821906990746,47.246360302669565,NORMAL,False,0.0,False,0.5432813946452613,0.000659251497345642,False,0.01192972662623606,94.65930018416206,21.264430040702578,-0.9823556365660551
2023-03-22,521.5847041827822,545.9699401395042,False,38.816892599618974,12.057446199810492,22.15457771132537,47.22643147313943,NORMAL,False,0.0,False,0.5385930265811754,0.0005967110545339068,False,0.007662716343067319,53.30882352941176,9.809809653763454,2.2476365460470387
2023-03-23,526.1995204158044,545.9914143595083,False,38.574219936012504,4.6887251258946785,22.150936352743276,47.206502643609404,NORMAL,False,0.0,False,0.534963971767779,0.0005017719632371471,False,0.004599313107910218,6.605504587155964,4.356822466428968,0.33190265946571085
2023-03-24,522.6125491393967,546.0198215695053,False,38.54204357072295,14.367657038575562,22.147294994161182,47.18657381407938,NORMAL,False,0.0,False,0.5331414523654774,0.00031689076236191856,False,0.008660596940907778,67.21611721611723,11.820256130426149,2.547400908149413
2023-03-27,530.8892846065908,546.1937279239033,False,38.61588025177098,6.3119486245229846,22.143653635579092,47.16664498454936,NORMAL,False,0.0,False,0.5381620731197422,6.456503808324548e-05,False,0.006758191545611198,37.6599634369287,5.881415124770495,0.43053349975248967
2023-03-28,534.6051771290888,546.4104112695211,False,38.52898846594033,11.718171260569019,22.140012276997,47.146716155019334,NORMAL,False,0.0,False,0.541061666391685,9.053918169420173e-05,False,0.008195720131103656,61.861313868613145,10.896969409650694,0.8212018509183245
2023-03-29,530.4295974096822,546.5109416385828,False,36.38115049899405,8.309615647021202,22.136370918414904,47.12678732548931,NORMAL,False,0.0,False,0.5345456229793639,0.000195945634166466,False,0.0069764305986881135,42.80510018214937,7.2853212594166035,1.0242943876045985
2023-03-30,529.219659982673,546.5259884572206,False,36.77935678443241,6.365671815153486,22.13272955983281,47.106858495959166,NORMAL,False,0.0,False,0.5409472327932915,0.00018098046257285195,False,0.006051350126186486,25.454545454545453,6.9739753926558175,-0.6083035775023315
2023-03-31,532.3450464619319,546.5433486683526,False,33.48663423022009,9.503366796046073,22.129088201250717,47.08692966642914,NORMAL,False,0.0,False,0.554045253767948,0.00017570684000998518,False,0.011578851960040042,92.92196007259528,8.47222573840511,1.0311410576409639
2023-04-03,532.1719675019314,546.5228205210956,False,33.31165891586015,12.539683076227062,22.125446842668627,47.06700083689912,NORMAL,False,0.0,False,0.5543845422266309,0.0003599160419066926,False,0.007292707072972928,47.46376811594203,13.345358181862897,-0.8056751056358351
2023-04-04,528.4431672721071,546.3039733861755,False,31.922408624315338,4.390345624290328,22.121805484086533,47.047072007369096,NORMAL,False,0.0,False,0.5474370512146502,0.00047803709889300143,False,0.00541687639806181,15.009041591320072,3.6957270190489133,0.6946186052414145
2023-04-05,528.5762875393322,546.014757872878,False,30.608257197841105,5.490819962755874,22.11801811310232,46.945672009427106,NORMAL,False,0.0,False,0.5480018926572215,0.0004128998959092774,False,0.005554626425056497,17.689530685920577,5.443203282775675,0.04761667998019892
2023-04-06,528.436802785219,545.6350058965824,False,33.00880993627135,7.463362856960253,22.114230742118103,46.84427201148512,NORMAL,False,0.0,False,0.5414199123571843,0.00037448489143688363,False,0.006328766067969514,31.351351351351354,6.395583152372698,1.0677797045875552
2023-04-07,525.3950757537488,545.1032567629755,False,33.28046820436076,9.257340394145082,22.11044337113389,46.74287201354256,NORMAL,False,0.0,False,0.5517117737479985,0.00019542730127545112,False,0.008605256241745986,66.72661870503596,8.10789069476086,1.1494496993842223
2023-04-10,526.7256344977186,544.5147955315581,False,33.907218464264105,6.843079751714676,22.106656000149677,46.64147201560057,NORMAL,False,0.0,False,0.5482956422196914,0.00030712793657464133,False,0.006180129671452525,27.827648114901255,5.580781545750835,1.262298205963841
2023-04-11,529.5420314129652,543.9829915295599,False,34.34192410742098,9.671472838919815,22.102868629165464,46.54007201765858,NORMAL,False,0.0,False,0.5575192751691559,0.0003580021150508511,False,0.00797329821059662,58.602150537634415,10.590918386220379,-0.9194455473005636
2023-04-12,533.4946811709162,543.5508737731449,False,34.26783081713295,14.476126101520643,22.09908125818125,46.43867201971659,NORMAL,False,0.0,False,0.5679057614538326,0.0005958608498200215,False,0.009354642731017417,76.74418604651163,16.13318534886902,-1.6570592473483767
2023-04-13,537.0712088737309,543.1682697820554,False,35.727915260437044,8.237734064862266,22.095293887197034,46.3372720217746,NORMAL,False,0.0,False,0.5715389050047553,0.0009639171867659793,False,0.006906264516121139,40.714285714285715,8.849762818475437,-0.6120287536131706
2023-04-14,529.6727791391371,542.5280378995207,False,37.52156675714676,6.425368758826707,22.09150651621282,46.23587202383262,NORMAL,False,0.0,False,0.5712792397744539,0.0013597134342047692,False,0.006510633844844262,33.68983957219251,6.367466877242114,0.057901881584593085
2023-04-17,524.0982377980587,541.8973906645159,False,35.851140096598655,11.49039354897299,22.087719145228608,46.13447202589063,NORMAL,False,0.0,False,0.5654072721149493,0.0016215458346689738,False,0.008460671671074487,65.48042704626334,9.31832312799276,2.17207042098023
2023-04-18,516.2080172160819,541.2012281360513,False,34.08767730319677,9.199197242759649,22.083931774244395,46.033072027948066,NORMAL,False,0.0,False,0.5556862336448744,0.0017684971404243821,False,0.00999511566565227,82.94849023090586,8.29394586755266,0.9052513752069888
2023-04-19,523.0886455296677,540.6119754677133,False,33.05085666330316,6.39730651995939,22.08014440326018,45.93167203000608,NORMAL,False,0.0,False,0.557738728208708,0.0017682428562879947,False,0.005056085455334202,10.460992907801419,6.658213583773893,-0.26090706381450346
2023-04-20,520.9759964452351,539.8704941706873,False,33.47127070436337,9.390976517548728,22.076357032275965,45.83027203206409,NORMAL,False,0.0,False,0.5579142788206721,0.001704629165661237,False,0.006810391155258145,39.29203539823009,9.27689523011521,0.11408128743351753
2023-04-21,526.6405894551497,539.3609716189405,False,33.98497152874084,6.028220342437108,22.07256966129175,45.728872034122105,NORMAL,False,0.0,False,0.5571418481080493,0.0015574319466817943,False,0.005832282315723542,21.908127208480565,6.804832160500139,-0.7766118180630306
2023-04-24,529.6230126563148,538.9673713194651,False,34.61622442404137,6.117931638762167,22.06878229030754,45.627472036180116,NORMAL,False,0.0,False,0.5635797656420838,0.0013359116411655466,False,0.006427309557153253,32.27513227513227,6.390040059107823,-0.2721084203456554
2023-04-25,529.4075614944938,538.5070493824201,False,35.889156667044034,4.762928019618493,22.064994919323325,45.52607203823813,NORMAL,False,0.0,False,0.5594115680617852,0.0012495437247478473,False,0.005384782868801458,14.612676056338028,4.675605237738902,0.08732278187959075
2023-04-26,526.8185445094049,538.0388972362098,False,34.20571365132882,5.195628742838579,22.061207548339112,45.42467204029556,NORMAL,False,0.0,False,0.5564039743740594,0.0011111910862552925,False,0.006313007959720571,31.107205623901578,4.965909658764646,0.22971908407393293
2023-04-27,526.6696278499845,537.6837874467537,False,35.150460234577295,8.221228874900767,22.057420177354896,45.32327204235357,NORMAL,False,0.0,False,0.5587184237349394,0.0007993940905704588,False,0.005824192015101916,21.929824561403507,7.379954432920519,0.8412744419802483
2023-04-28,527.0502977371569,537.3347974183488,False,36.94994743498662,16.962805142130254,22.053632806370683,45.22187204441159,NORMAL,False,0.0,False,0.555825435351693,0.0005888690055320966,False,0.010114711619661336,84.0630472854641,17.49204278710341,-0.5292376449731577
2023-05-01,529.8824172872322,537.0649705926548,False,37.115527839105816,12.135966150506121,22.04984543538647,45.1204720464696,NORMAL,False,0.0,False,0.5582360509113607,0.0005171027771123886,False,0.006095274185355519,25.874125874125873,11.714923526604581,0.4210426239015401
2023-05-02,525.4069462530632,536.7735076071649,False,37.14446002363653,8.87354755280381,22.046058064402256,45.01907204852761,NORMAL,False,0.0,False,0.5546183147072213,0.00048245413523293444,False,0.006968018953588392,43.63001745200698,8.088052676451891,0.785494876351919
2023-05-03,520.5882294164223,536.3891158387419,False,35.42276370167861,7.851128411268986,22.002026169097608,44.91767205058562,NORMAL,False,0.0,False,0.548580861634191,0.0002806345786920499,False,0.007177924782428353,46.51567944250871,7.836625073130797,0.014503338138188937
2023-05-04,520.1011996689466,535.9900183542022,False,34.31633030140266,6.4294169171104185,21.95799427379296,44.81627205264306,NORMAL,False,0.0,False,0.5457600121116208,-9.31465084035516e-06,True,0.006455717767171673,33.21739130434783,5.581907388901836,0.8475095282085823
2023-05-05,524.5117912304786,535.6084055911135,False,31.561788128611497,5.9420507874908735,21.91396237848831,44.714872054701075,NORMAL,False,0.0,False,0.5429479191707554,-0.0004443583654731755,True,0.0069664482522823245,43.57638888888889,7.742398481927776,-1.8003476944369021
2023-05-08,519.2050011863729,535.0458098370941,False,30.01160436153283,10.447760130728566,21.869930483183712,44.613472056759086,NORMAL,False,0.0,False,0.5465580236730991,-0.0007635982276084166,True,0.007942354384262652,58.4055459272097,9.738734814251897,0.7090253164766693
2023-05-09,522.5742478264834,534.4868684291322,False,31.34251313229852,12.648353019666436,21.825898587879063,44.5120720588171,NORMAL,False,0.0,False,0.5532634821379261,-0.001072025358462027,True,0.0075927778691349925,52.07612456747405,11.06893395632597,1.579419063340465
2023-05-10,527.97960459487,534.0952804127314,False,34.45074502185877,4.409190222665419,21.781866692574415,44.41067206087511,NORMAL,False,0.0,False,0.5540725191404332,-0.001136410955583569,True,0.004601083563219782,6.390328151986183,3.859728260287739,0.5494619623776802
2023-05-11,525.5184271181827,533.6426460975429,False,33.98782958533544,11.007819193159401,21.737834797269766,44.30927206293312,NORMAL,False,0.0,False,0.5527403212295859,-0.0010188420406086396,True,0.008167415124568506,62.41379310344828,8.732314999718527,2.2755041934408737
2023-05-12,517.3679325590608,532.9453393745654,False,38.195039287071175,8.100327279187258,21.693802901965118,44.20787206499056,NORMAL,False,0.0,False,0.5455658773517278,-0.0008421372317313965,True,0.011167233306874509,90.87779690189329,6.783188729403061,1.3171385497841976
2023-05-15,511.28186030219257,531.9885430995686,False,35.03441900651387,11.259176879064032,21.64977100666052,44.10647206704857,NORMAL,False,0.0,False,0.5412388913904485,-0.0007437559085423454,True,0.0077030907419708495,54.81099656357389,9.451129544018492,1.80804733504554
2023-05-16,506.9673496072251,531.1121685232562,False,39.83603967467522,15.803302017709512,21.60573911135587,44.00507206910658,NORMAL,False,0.0,False,0.551559985100977,-0.0007612372389385965,True,0.00893985014118281,72.21269296740995,16.50012162537766,-0.6968196076681465
2023-05-17,507.6210426560477,530.178082965683,False,41.08450282433556,11.696390060747325,21.56170721605122,43.90367207116459,NORMAL,False,0.0,True,0.5582023083857339,-0.0007484210249156972,True,0.008595792720445094,67.2945205479452,9.802480730457605,1.8939093302897199
2023-05-18,504.3212214816293,529.1727170539724,False,42.952368039594134,3.917639849819985,21.517675320746573,43.8022720732226,NORMAL,False,0.0,True,0.5562767667181382,-0.0006021017843223607,True,0.004429866687021016,5.641025641025641,4.515156008650904,-0.5975161588309192
2023-05-19,506.18365674462984,528.1344804037507,False,43.57807976432022,8.363735393237858,21.473643425441924,43.70087207528062,NORMAL,False,0.0,True,0.5566711245314183,-0.0004812155431178388,True,0.006733465554175649,37.883959044368595,10.93523293081019,-2.5714975375723323
2023-05-22,509.99161532928946,527.1331154952612,False,43.466231378778524,9.287795334452568,21.429611530137326,43.59947207733863,NORMAL,False,0.0,True,0.5530136669579119,-0.0003644294690619547,True,0.0075005209025185305,50.596252129471885,7.897910541286323,1.389884793166245
2023-05-23,503.08310016525644,525.9868230511033,False,42.93314309034637,15.243026679758382,21.385579634832677,43.49807207939607,NORMAL,False,0.0,True,0.5600278483472144,-0.00019753360442609834,True,0.0071504991436891745,45.74829931972789,14.082273070892494,1.1607536088658872
2023-05-24,502.87134055543663,524.8751153211423,False,42.739596183815976,9.52678278255294,21.34154773952803,43.39667208145408,NORMAL,False,0.0,True,0.5635037620978292,1.964007568255568e-05,False,0.005965106222366413,23.93887945670628,10.679918228407397,-1.1531354458544563
2023-05-25,498.2558233961489,523.7881460193254,False,40.5001650606846,10.481295895159874,21.29751584422338,43.29527208351209,NORMAL,False,0.0,True,0.5642311372668982,0.00023805460785781188,False,0.009408687592934423,78.13559322033899,10.588394150917123,-0.10709825575724885
2023-05-26,503.7109203861613,522.7979048212471,False,43.13329581303206,14.183658788137876,21.25348394891873,43.193872085570106,NORMAL,False,0.0,True,0.5670590594491001,0.0004927277786370174,False,0.0072969120964042015,48.39255499153977,15.097098126968875,-0.9134393388309991
2023-05-29,506.22738370040264,522.0262363401674,False,40.19445449001299,9.692322476713905,21.209452053614132,43.09247208762812,NORMAL,False,0.0,True,0.5579282873361293,0.0007338312790024963,False,0.007459130180099773,50.16891891891891,11.533676580330896,-1.8413541036169914
2023-05-30,503.63342492584394,521.5056048471536,False,41.96725809775155,9.248123207609277,21.165420158309484,42.99107208968613,NORMAL,False,0.0,True,0.561276925634835,0.0008656648608805796,False,0.007385696293978041,49.4097807757167,9.477788458154752,-0.22966525054547482
2023-05-31,504.55442395628063,521.1649992426236,False,41.549087903512266,7.916445281704693,21.162491221670795,42.88967209174356,NORMAL,False,0.0,True,0.5600645161979185,0.0009886767845172667,False,0.006191312380457017,27.946127946127948,8.065012022495079,-0.14856674079038612
2023-06-01,503.94601143662845,520.7199290630401,False,39.82506253043282,17.426460009576484,21.159562285032102,42.788272093801574,NORMAL,False,0.0,False,0.5669299319416574,0.0009890274181612634,False,0.011784689212934109,94.28571428571428,20.849813950808016,-3.4233539412315324
2023-06-02,506.1712728841638,520.3911035379355,False,37.75722670231642,3.2651744041831203,21.156633348393413,42.68687209585959,NORMAL,False,0.0,False,0.5642254676894438,0.00102564703678993,False,0.003240531040866877,1.342281879194631,4.098804910337036,-0.833630506153916
2023-06-05,514.0246695625137,520.0538112370539,False,38.24475195836835,12.107164504809507,21.153704411754727,42.5854720979176,NORMAL,False,0.0,False,0.5593157423227496,0.0009473955184183663,False,0.009460354488857922,78.39195979899498,12.050712630246748,0.05645187456275913
2023-06-06,515.1177867182595,519.6640634288374,False,38.99163858835863,9.815747422628256,21.150775475116035,42.48407209997561,NORMAL,False,0.0,False,0.550636962366733,0.0008240104027119547,False,0.008160019459929349,62.207357859531776,8.591358946907102,1.2243884757211543
2023-06-07,521.2338592100117,519.4801486648439,True,39.85294291940019,19.113667963899978,21.147846538477346,42.382672102033624,NORMAL,False,0.0,False,0.5430709802784434,0.000663333836853475,False,0.008728246464011914,69.61602671118531,16.480139855173196,2.6335281087267823
2023-06-08,520.7748107671084,519.3112516805326,True,41.88421775194188,18.005506664458636,21.144917601838657,42.28127210409106,NORMAL,False,0.0,True,0.533858466288394,0.0004112957348427641,False,0.009939657267872014,82.33333333333334,19.31621708531233,-1.3107104208536953
2023-06-09,517.696785309886,519.0182864574917,False,41.30325988096085,16.37661667989061,21.141988665199968,42.17987210614908,NORMAL,False,0.0,True,0.5297961681524165,2.3159253723217457e-05,False,0.008707913515846127,68.88519134775375,18.90825955155528,-2.531642871664669
2023-06-12,521.3954348919489,518.802755805292,True,42.00633219914059,6.3184048735779745,21.13905972856128,42.07847210820709,NORMAL,False,0.0,True,0.5271112014991379,-0.0005078969838897196,True,0.006959425394322216,42.691029900332225,6.568397349967559,-0.24999247638958444
2023-06-13,523.3909479817881,518.7017114194856,True,42.06622212649607,11.624551942823178,21.13613079192259,41.9770721102651,NORMAL,False,0.0,True,0.5245209611519454,-0.001121916870525616,True,0.007594828987545852,52.072968490878935,13.670211206598518,-2.04565926377534
2023-06-14,527.4111265319551,518.678408199338,True,41.29276744921541,9.892503997222477,21.1332018552839,41.87567211232311,NORMAL,False,0.0,True,0.5188098787559484,-0.0015887309067050743,True,0.009225506002360688,76.49006622516556,11.23367992965033,-1.3411759324278538
2023-06-15,538.5749176816348,518.8811704972665,True,43.73071991666317,14.30794744089692,21.130272918645208,41.77427211438112,NORMAL,False,0.0,True,0.5156560654328022,-0.0019915928591597086,True,0.014576499506964801,98.51239669421487,17.57613597834022,-3.268188537443299
2023-06-16,538.1667943724136,519.1366048696397,True,42.67878144959236,8.268946007531946,21.12734398200652,41.672872116438555,NORMAL,False,0.0,True,0.5154216178916894,-0.0024106758408622506,True,0.004846469482000828,8.58085808580858,6.828352927588326,1.4405930799436204
